path	line	fn
gatk-haplotypecaller/src/activity_profile.rs	237	resolved_filter_size
gatk-haplotypecaller/src/activity_profile.rs	242	normalized_kernel
gatk-haplotypecaller/src/activity_profile.rs	247	resolved_filter_and_kernel
gatk-haplotypecaller/src/activity_profile.rs	264	normal_distribution
gatk-haplotypecaller/src/activity_profile.rs	270	make_gaussian_kernel
gatk-haplotypecaller/src/activity_profile.rs	287	adaptive_filter_size
gatk-haplotypecaller/src/activity_profile.rs	300	activity_profile_base_process_state
gatk-haplotypecaller/src/activity_profile.rs	332	band_pass_process_state
gatk-haplotypecaller/src/activity_profile.rs	422	new
gatk-haplotypecaller/src/activity_profile.rs	443	max_prob_propagation_distance_with_filter
gatk-haplotypecaller/src/activity_profile.rs	450	add
gatk-haplotypecaller/src/activity_profile.rs	479	expand_smoothed
gatk-haplotypecaller/src/activity_profile.rs	492	incorporate_sorted
gatk-haplotypecaller/src/activity_profile.rs	537	contig
gatk-haplotypecaller/src/activity_profile.rs	541	region_start
gatk-haplotypecaller/src/activity_profile.rs	545	last_input_pos
gatk-haplotypecaller/src/activity_profile.rs	549	len
gatk-haplotypecaller/src/activity_profile.rs	553	is_empty
gatk-haplotypecaller/src/activity_profile.rs	557	states
gatk-haplotypecaller/src/activity_profile.rs	562	total_smoothed_mass
gatk-haplotypecaller/src/activity_profile.rs	568	try_pop_next_ready_region
gatk-haplotypecaller/src/activity_profile.rs	589	pop_ready_regions
gatk-haplotypecaller/src/activity_profile.rs	613	pop_next_ready_region
gatk-haplotypecaller/src/activity_profile.rs	680	find_end_of_region
gatk-haplotypecaller/src/activity_profile.rs	702	find_best_cut_site
gatk-haplotypecaller/src/activity_profile.rs	716	find_first_activity_boundary
gatk-haplotypecaller/src/activity_profile.rs	734	is_minimum
gatk-haplotypecaller/src/activity_profile.rs	748	gatk_threshold_constants_match_assembly_region_defaults
gatk-haplotypecaller/src/activity_profile.rs	766	band_pass_defaults_match_assembly_region_iterator
gatk-haplotypecaller/src/activity_profile.rs	781	adaptive_filter_size_shrinks_for_tight_sigma
gatk-haplotypecaller/src/activity_profile.rs	791	activity_state_offset_matches_gatk_semantics
gatk-haplotypecaller/src/activity_profile.rs	797	positive_sigma_rejects_non_positive
gatk-haplotypecaller/src/activity_profile.rs	805	hq_soft_clip_evidence_carries_length_plain_does_not
gatk-haplotypecaller/src/activity_profile.rs	818	is_active_respects_strict_greater_than_threshold
gatk-haplotypecaller/src/activity_profile.rs	825	hq_expansion_span_matches_max_propagation_plus_filter_cap
gatk-haplotypecaller/src/activity_profile.rs	834	single_centered_spike_drops_left_tail_before_region_start
gatk-haplotypecaller/src/activity_profile.rs	858	two_adjacent_spikes_accumulate_overlapping_windows
gatk-haplotypecaller/src/activity_profile.rs	881	add_rejects_non_contiguous_locus
gatk-haplotypecaller/src/activity_profile.rs	900	pop_ready_regions_waits_until_safe_without_force_conversion
gatk-haplotypecaller/src/activity_profile.rs	918	pop_ready_regions_cuts_active_region_at_local_minimum_when_maxed
gatk-haplotypecaller/src/activity_profile.rs	942	pop_ready_regions_splits_active_then_inactive_and_updates_origin
gatk-haplotypecaller/src/activity_profile.rs	971	padded_bounds_are_clipped_to_contig_edges
gatk-haplotypecaller/src/activity_scoring.rs	74	default
gatk-haplotypecaller/src/activity_scoring.rs	93	from_haplotype_caller_config
gatk-haplotypecaller/src/activity_scoring.rs	103	ref_pseudocount
gatk-haplotypecaller/src/activity_scoring.rs	108	snp_pseudocount
gatk-haplotypecaller/src/activity_scoring.rs	142	is_alt_before_assembly
gatk-haplotypecaller/src/activity_scoring.rs	163	is_alt_after_assembly
gatk-haplotypecaller/src/activity_scoring.rs	168	qual_to_error_prob_log10_double
gatk-haplotypecaller/src/activity_scoring.rs	172	qual_to_prob_log10_byte
gatk-haplotypecaller/src/activity_scoring.rs	186	qual_to_error_prob_log10_byte
gatk-haplotypecaller/src/activity_scoring.rs	191	fast_round_java
gatk-haplotypecaller/src/activity_scoring.rs	199	jacobian_log_table_get
gatk-haplotypecaller/src/activity_scoring.rs	218	approximate_log10_sum_log10_pair
gatk-haplotypecaller/src/activity_scoring.rs	234	java_math_round_double_to_i32
gatk-haplotypecaller/src/activity_scoring.rs	249	genotype_log10_likelihoods_after_java_genotype_pl_roundtrip
gatk-haplotypecaller/src/activity_scoring.rs	266	log10_sum_log10
gatk-haplotypecaller/src/activity_scoring.rs	296	normalize_from_log10_to_linear_space
gatk-haplotypecaller/src/activity_scoring.rs	302	max_element_index
gatk-haplotypecaller/src/activity_scoring.rs	314	log_to_log10
gatk-haplotypecaller/src/activity_scoring.rs	319	log_binomial_coefficient_natural
gatk-haplotypecaller/src/activity_scoring.rs	326	calculate_single_sample_biallelic_non_ref_posterior
gatk-haplotypecaller/src/activity_scoring.rs	363	calculate_multi_sample_any_non_ref_posterior
gatk-haplotypecaller/src/activity_scoring.rs	383	effective_qual
gatk-haplotypecaller/src/activity_scoring.rs	391	skip_observation
gatk-haplotypecaller/src/activity_scoring.rs	403	hq_soft_clip_running_mean_rcm_path
gatk-haplotypecaller/src/activity_scoring.rs	425	hq_soft_clip_running_mean_rcm_stratified
gatk-haplotypecaller/src/activity_scoring.rs	447	calc_ref_vs_any_log10_genotype_likelihoods
gatk-haplotypecaller/src/activity_scoring.rs	506	haplotype_caller_activity_profile_state_single_sample
gatk-haplotypecaller/src/activity_scoring.rs	519	haplotype_caller_activity_profile_state_multi_sample
gatk-haplotypecaller/src/activity_scoring.rs	553	is_alt_before_assembly_hom_ref_match
gatk-haplotypecaller/src/activity_scoring.rs	560	is_alt_after_assembly_ignores_indel_flank_flags
gatk-haplotypecaller/src/activity_scoring.rs	567	log10_sum_two_values_matches_max_plus_log10_1_plus_pow
gatk-haplotypecaller/src/activity_scoring.rs	576	java_genotype_pl_roundtrip_matches_htsjdk_joint_probe_gl
gatk-haplotypecaller/src/activity_scoring.rs	589	frozen_hom_ref_single_read_matches_python_reference
gatk-haplotypecaller/src/activity_scoring.rs	617	frozen_hom_alt_five_reads_matches_python_reference
gatk-haplotypecaller/src/activity_scoring.rs	636	empty_pileup_yields_zero_activity
gatk-haplotypecaller/src/activity_scoring.rs	643	hq_soft_clip_kind_when_mean_exceeds_threshold
gatk-haplotypecaller/src/activity_scoring.rs	661	multi_sample_probability_aggregates_any_non_ref
gatk-haplotypecaller/src/activity_scoring.rs	689	multi_sample_state_reduces_to_single_sample_for_one_sample
gatk-haplotypecaller/src/activity_scoring.rs	706	multi_sample_state_empty_returns_zero
gatk-haplotypecaller/src/af_calc.rs	56	default
gatk-haplotypecaller/src/af_calc.rs	67	log10_dirichlet_mean_weights
gatk-haplotypecaller/src/af_calc.rs	75	diploid_genotype_allele_counts
gatk-haplotypecaller/src/af_calc.rs	83	log10_normalized_genotype_posteriors_biallelic
gatk-haplotypecaller/src/af_calc.rs	106	effective_allele_counts_biallelic
gatk-haplotypecaller/src/af_calc.rs	132	calculate_biallelic_af_em
gatk-haplotypecaller/src/af_calc.rs	202	diploid_genotype_pairs
gatk-haplotypecaller/src/af_calc.rs	212	log10_normalized_genotype_posteriors_multi
gatk-haplotypecaller/src/af_calc.rs	234	effective_allele_counts_multi
gatk-haplotypecaller/src/af_calc.rs	259	calculate_multiallelic_af_em
gatk-haplotypecaller/src/af_calc.rs	351	qual_from_log10_p_no_variant
gatk-haplotypecaller/src/allele_downsample.rs	10	target_allele_counts
gatk-haplotypecaller/src/allele_downsample.rs	41	score_allele_counts
gatk-haplotypecaller/src/allele_downsample.rs	57	select_allele_biased_evidence_indices
gatk-haplotypecaller/src/allele_downsample.rs	90	downsample_element_indices
gatk-haplotypecaller/src/allele_downsample.rs	108	apply_contamination_to_pileup
gatk-haplotypecaller/src/allele_downsample.rs	137	dump_target_allele_counts_tsv
gatk-haplotypecaller/src/allele_downsample.rs	166	dump_allele_biased_evidence_locus_tsv
gatk-haplotypecaller/src/allele_downsample.rs	255	target_counts_match_gatk_unit_test_hom_contaminant
gatk-haplotypecaller/src/allele_downsample.rs	263	target_counts_het_overlapping_unchanged
gatk-haplotypecaller/src/allele_downsample.rs	270	select_evidence_removal_count
gatk-haplotypecaller/src/allele_filter_options.rs	37	strict_java_span
gatk-haplotypecaller/src/allele_filter_options.rs	47	from_strict_java
gatk-haplotypecaller/src/allele_filter_options.rs	67	unrestricted
gatk-haplotypecaller/src/allele_filter_options.rs	75	active_start_1based
gatk-haplotypecaller/src/allele_filter_options.rs	83	active_end_1based
gatk-haplotypecaller/src/allele_filter_options.rs	96	half_span_options_become_unrestricted
gatk-haplotypecaller/src/allele_filter_options.rs	104	both_ends_form_inclusive_span
gatk-haplotypecaller/src/allele_filtering.rs	33	ensure_reference_haplotype
gatk-haplotypecaller/src/allele_filtering.rs	44	haplotype_log10_sums_from_region_likelihoods
gatk-haplotypecaller/src/allele_filtering.rs	62	variation_event_hc_inverse_pl_from_rows
gatk-haplotypecaller/src/allele_filtering.rs	108	haplotype_hc_inverse_pl_scores
gatk-haplotypecaller/src/allele_filtering.rs	187	variation_events_in_active_span
gatk-haplotypecaller/src/allele_filtering.rs	205	mark_haplotypes_supporting_variation_events
gatk-haplotypecaller/src/allele_filtering.rs	370	select_haplotype_keep_mask
gatk-haplotypecaller/src/allele_filtering.rs	460	filter_haplotypes_for_genotyping
gatk-haplotypecaller/src/allele_filtering.rs	478	remap_read_likelihoods_after_hap_filter
gatk-haplotypecaller/src/allele_filtering.rs	496	filter_assembly_and_likelihoods
gatk-haplotypecaller/src/allele_subsetting.rs	10	subset_alleles_for_genotyping
gatk-haplotypecaller/src/allele_subsetting.rs	33	biallelic_ref_alt_indices
gatk-haplotypecaller/src/allele_subsetting_pl.rs	6	scale_log_space_array_for_numerical_stability
gatk-haplotypecaller/src/allele_subsetting_pl.rs	15	diploid_genotype_pairs
gatk-haplotypecaller/src/allele_subsetting_pl.rs	25	num_genotype_likelihoods
gatk-haplotypecaller/src/allele_subsetting_pl.rs	31	subsetted_pl_indices
gatk-haplotypecaller/src/allele_subsetting_pl.rs	55	subset_ad
gatk-haplotypecaller/src/allele_subsetting_pl.rs	63	subset_log10_genotype_likelihoods
gatk-haplotypecaller/src/allele_subsetting_pl.rs	83	log10_gl_to_int_pl
gatk-haplotypecaller/src/allele_subsetting_pl.rs	104	subset_sac
gatk-haplotypecaller/src/allele_subsetting_pl.rs	142	subset_trim_acg_to_ac
gatk-haplotypecaller/src/allele_subsetting_pl.rs	157	subset_trim_acg_to_ag
gatk-haplotypecaller/src/allele_subsetting_pl.rs	172	subset_het_ac_sac
gatk-haplotypecaller/src/allele_subsetting_pl.rs	196	trim_acg_to_ac_matches_gatk_unit_test
gatk-haplotypecaller/src/allele_subsetting_pl.rs	206	het_ac_sac_matches_gatk_unit_test
gatk-haplotypecaller/src/annotator/engine.rs	53	annotate_parity_v1_site
gatk-haplotypecaller/src/annotator/engine.rs	78	parity_v1_matches_core_annotations
gatk-haplotypecaller/src/annotator/plugins/as_standard.rs	4	as_af
gatk-haplotypecaller/src/annotator/plugins/as_standard.rs	13	as_qual
gatk-haplotypecaller/src/annotator/plugins/depth_per_sample_hc.rs	4	depth_per_sample_hc
gatk-haplotypecaller/src/annotator/plugins/depth_per_sample_hc.rs	9	format_dp_from_ad
gatk-haplotypecaller/src/annotator/plugins/excess_het.rs	8	exact_test
gatk-haplotypecaller/src/annotator/plugins/excess_het.rs	80	excess_heterozygosity_phred
gatk-haplotypecaller/src/annotator/plugins/excess_het.rs	103	balanced_ref_het_hom_matches_java
gatk-haplotypecaller/src/annotator/plugins/excess_het.rs	113	all_hom_ref_zero_phred
gatk-haplotypecaller/src/annotator/plugins/fisher_strand.rs	15	fisher_strand_statistic
gatk-haplotypecaller/src/annotator/plugins/fisher_strand.rs	25	p_value_for_contingency_table
gatk-haplotypecaller/src/annotator/plugins/fisher_strand.rs	30	normalize_contingency_table
gatk-haplotypecaller/src/annotator/plugins/fisher_strand.rs	53	fisher_exact_two_sided_p_value
gatk-haplotypecaller/src/annotator/plugins/fisher_strand.rs	91	phred_scale_error_rate
gatk-haplotypecaller/src/annotator/plugins/fisher_strand.rs	97	phred_scale_log10_error_rate
gatk-haplotypecaller/src/annotator/plugins/fisher_strand.rs	106	table
gatk-haplotypecaller/src/annotator/plugins/fisher_strand.rs	111	gatk_unit_test_vectors
gatk-haplotypecaller/src/annotator/plugins/fisher_strand.rs	138	parity_fixture_strand_bias
gatk-haplotypecaller/src/annotator/plugins/mapping_quality_rank_sum.rs	6	mapping_quality_rank_sum
gatk-haplotypecaller/src/annotator/plugins/qual_by_depth.rs	9	qual_by_depth
gatk-haplotypecaller/src/annotator/plugins/qual_by_depth.rs	17	fix_too_high_qd
gatk-haplotypecaller/src/annotator/plugins/rank_sum_baseq.rs	6	base_quality_rank_sum
gatk-haplotypecaller/src/annotator/plugins/read_pos_rank_sum.rs	6	read_pos_rank_sum
gatk-haplotypecaller/src/annotator/plugins/read_pos_rank_sum.rs	10	rank_sum_z
gatk-haplotypecaller/src/annotator/plugins/strand_odds_ratio.rs	6	strand_odds_ratio
gatk-haplotypecaller/src/annotator/plugins/strand_odds_ratio.rs	11	calculate_sor
gatk-haplotypecaller/src/assembly.rs	29	default
gatk-haplotypecaller/src/assembly.rs	57	gatk_haplotype_caller_defaults
gatk-haplotypecaller/src/assembly.rs	71	default
gatk-haplotypecaller/src/assembly.rs	138	new
gatk-haplotypecaller/src/assembly.rs	147	from_threading_build
gatk-haplotypecaller/src/assembly.rs	172	ensure_node
gatk-haplotypecaller/src/assembly.rs	190	add_edge
gatk-haplotypecaller/src/assembly.rs	194	add_edge_support
gatk-haplotypecaller/src/assembly.rs	201	node_count
gatk-haplotypecaller/src/assembly.rs	205	edge_count
gatk-haplotypecaller/src/assembly.rs	210	max_out_degree
gatk-haplotypecaller/src/assembly.rs	214	nodes
gatk-haplotypecaller/src/assembly.rs	218	vertex_id_for_kmer
gatk-haplotypecaller/src/assembly.rs	222	edges_sorted
gatk-haplotypecaller/src/assembly.rs	240	source_nodes
gatk-haplotypecaller/src/assembly.rs	248	outgoing_nodes
gatk-haplotypecaller/src/assembly.rs	256	outgoing_targets
gatk-haplotypecaller/src/assembly.rs	263	incoming_nodes
gatk-haplotypecaller/src/assembly.rs	271	incoming_sources
gatk-haplotypecaller/src/assembly.rs	278	incoming_count
gatk-haplotypecaller/src/assembly.rs	282	edge_is_ref
gatk-haplotypecaller/src/assembly.rs	287	is_ref_source_vertex
gatk-haplotypecaller/src/assembly.rs	298	is_ref_sink_vertex
gatk-haplotypecaller/src/assembly.rs	308	has_ref_threading
gatk-haplotypecaller/src/assembly.rs	312	reference_source_vertex
gatk-haplotypecaller/src/assembly.rs	316	reference_sink_vertex
gatk-haplotypecaller/src/assembly.rs	321	path_bases
gatk-haplotypecaller/src/assembly.rs	335	has_cycle
gatk-haplotypecaller/src/assembly.rs	340	remove_paths_not_connected_to_ref
gatk-haplotypecaller/src/assembly.rs	379	edge_support
gatk-haplotypecaller/src/assembly.rs	383	is_source
gatk-haplotypecaller/src/assembly.rs	387	is_sink
gatk-haplotypecaller/src/assembly.rs	394	remove_edge
gatk-haplotypecaller/src/assembly.rs	404	remove_isolated_nodes
gatk-haplotypecaller/src/assembly.rs	408	kmer_at
gatk-haplotypecaller/src/assembly.rs	413	from_reads_kmer_sizes
gatk-haplotypecaller/src/assembly.rs	435	from_reads
gatk-haplotypecaller/src/assembly.rs	439	prune_low_weight_edges
gatk-haplotypecaller/src/assembly.rs	446	total_edge_support
gatk-haplotypecaller/src/assembly.rs	450	log10_max_edge_support
gatk-haplotypecaller/src/assembly.rs	457	log10_sum_edge_support
gatk-haplotypecaller/src/assembly.rs	467	apply_pruning
gatk-haplotypecaller/src/assembly.rs	472	summarize_after_pruning
gatk-haplotypecaller/src/assembly.rs	491	remove_dangling_paths
gatk-haplotypecaller/src/assembly.rs	530	cleanup_isolated_nodes
gatk-haplotypecaller/src/assembly.rs	545	remove_nodes_and_isolated
gatk-haplotypecaller/src/assembly.rs	561	remove_nodes
gatk-haplotypecaller/src/assembly.rs	609	extract_candidate_haplotypes
gatk-haplotypecaller/src/assembly.rs	645	validate_basic_invariants
gatk-haplotypecaller/src/assembly.rs	683	has_cycle_internal
gatk-haplotypecaller/src/assembly.rs	708	dfs_haplotypes
gatk-haplotypecaller/src/assembly.rs	763	new
gatk-haplotypecaller/src/assembly.rs	768	assemble
gatk-haplotypecaller/src/assembly.rs	773	assemble_with_optional_ref
gatk-haplotypecaller/src/assembly.rs	813	mk_read
gatk-haplotypecaller/src/assembly.rs	821	fixed_pruning_drops_low_support_edges
gatk-haplotypecaller/src/assembly.rs	841	adaptive_pruning_keeps_branch_after_threading
gatk-haplotypecaller/src/assembly.rs	863	summarize_after_pruning_emits_log10_mass
gatk-haplotypecaller/src/assembly.rs	883	multi_kmer_graphs_produce_independent_edge_sets
gatk-haplotypecaller/src/assembly.rs	894	graph_construction_from_reads_builds_kmer_nodes_and_edges
gatk-haplotypecaller/src/assembly.rs	906	quality_filter_discards_low_quality_windows
gatk-haplotypecaller/src/assembly.rs	920	pruning_and_dangling_removal_reduce_noise_paths
gatk-haplotypecaller/src/assembly.rs	942	candidate_extraction_is_deterministic_and_sorted
gatk-haplotypecaller/src/assembly.rs	972	graph_invariants_hold_after_wave_a_pipeline
gatk-haplotypecaller/src/assembly.rs	993	homopolymer_repeat_region_produces_stable_candidates
gatk-haplotypecaller/src/assembly.rs	1019	alt_path_recovery_keeps_supported_minor_branch
gatk-haplotypecaller/src/assembly.rs	1043	tie_break_is_lexicographic_for_equal_support
gatk-haplotypecaller/src/assembly.rs	1068	high_depth_memory_pressure_contract_keeps_outputs_bounded
gatk-haplotypecaller/src/assembly_based_caller.rs	58	gatk_haplotype_caller_defaults
gatk-haplotypecaller/src/assembly_based_caller.rs	95	default
gatk-haplotypecaller/src/assembly_based_caller.rs	109	java_parity_gate_default
gatk-haplotypecaller/src/assembly_based_caller.rs	131	apply_read_error_correction
gatk-haplotypecaller/src/assembly_based_caller.rs	167	normalize_production_haplotypes
gatk-haplotypecaller/src/assembly_based_caller.rs	210	assemble_reads
gatk-haplotypecaller/src/assembly_based_caller.rs	221	assemble_reads_with_finalized
gatk-haplotypecaller/src/assembly_based_caller.rs	381	call_region_assemble
gatk-haplotypecaller/src/assembly_based_caller.rs	396	assemble_reads_from_reads
gatk-haplotypecaller/src/assembly_dangling_recovery.rs	29	gatk_defaults
gatk-haplotypecaller/src/assembly_dangling_recovery.rs	86	gatk_haplotype_caller_defaults
gatk-haplotypecaller/src/assembly_dangling_recovery.rs	99	from_assembler_args
gatk-haplotypecaller/src/assembly_dangling_recovery.rs	143	base_eq
gatk-haplotypecaller/src/assembly_dangling_recovery.rs	147	sw_parameters
gatk-haplotypecaller/src/assembly_dangling_recovery.rs	157	remove_trailing_deletions
gatk-haplotypecaller/src/assembly_dangling_recovery.rs	171	align_dangling
gatk-haplotypecaller/src/assembly_dangling_recovery.rs	188	cigar_ok_to_merge_tail
